Filename	Area	Mean	Min	Max	Median
111215_01_R3D_w523_t083.tif	34095	124.395189911	42	185	132
111215_01_R3D_w523_t084.tif	34126	122.259655395	42	182	129
111215_01_R3D_w523_t085.tif	34159	119.857870547	42	177	127
111215_01_R3D_w523_t086.tif	34138	116.131788623	42	171	123
111215_01_R3D_w523_t087.tif	34168	112.867361274	42	165	119
111215_01_R3D_w523_t088.tif	34165	109.203044051	42	158	115
111215_01_R3D_w523_t089.tif	34132	104.974393531	42	151	111
111215_01_R3D_w523_t090.tif	34132	101.040548459	42	145	106
111215_01_R3D_w523_t091.tif	34115	96.876505936	42	137	102
111215_01_R3D_w523_t092.tif	34003	92.084786636	42	129	97
111215_01_R3D_w523_t093.tif	33853	87.201429711	42	121	91
111215_01_R3D_w523_t094.tif	33577	82.111028383	42	114	86
111215_01_R3D_w523_t095.tif	33317	77.689407810	42	107	81
111215_01_R3D_w523_t096.tif	32820	72.656246191	42	99	75
111215_01_R3D_w523_t097.tif	32027	67.986386486	42	91	70
111215_01_R3D_w523_t098.tif	31061	63.974727150	42	84	66
111215_01_R3D_w523_t099.tif	29780	60.064506380	42	78	61
111215_01_R3D_w523_t100.tif	28194	56.547917997	42	72	57
111215_01_R3D_w523_t101.tif	26173	53.535208039	42	67	54
111215_01_R3D_w523_t102.tif	23479	51.025512160	42	62	51
111215_01_R3D_w523_t103.tif	20559	48.711367284	42	58	49
111215_01_R3D_w523_t104.tif	17166	46.646568799	42	54	47
111215_01_R3D_w523_t105.tif	13077	44.920012235	42	51	45
111215_01_R3D_w523_t106.tif	7845	43.629572976	42	48	43
111215_01_R3D_w523_t107.tif	3263	42.676371437	42	45	43
111215_01_R3D_w523_t108.tif	301	42.006644518	42	43	42
111215_01_R3D_w523_t109.tif	0	NaN	255	40	255
111215_01_R3D_w523_t110.tif	0	NaN	255	39	255
111215_01_R3D_w523_t111.tif	0	NaN	255	37	255
111215_01_R3D_w523_t112.tif	0	NaN	255	36	255
111215_01_R3D_w523_t113.tif	0	NaN	255	35	255
111215_01_R3D_w523_t114.tif	0	NaN	255	33	255
111215_01_R3D_w523_t115.tif	0	NaN	255	32	255
111215_01_R3D_w523_t116.tif	0	NaN	255	32	255
111215_01_R3D_w523_t117.tif	0	NaN	255	31	255
111215_02_R3D_w523_t001.tif	33169	167.664897947	42	240	185
111215_02_R3D_w523_t002.tif	33207	171.407143072	42	241	188
111215_02_R3D_w523_t003.tif	33122	169.508332830	42	239	187
111215_02_R3D_w523_t004.tif	33074	168.309548286	42	237	186
111215_02_R3D_w523_t005.tif	33028	168.092224779	42	237	186
111215_02_R3D_w523_t006.tif	32969	167.980284510	42	237	186
111215_02_R3D_w523_t007.tif	32930	167.381475858	42	237	186
111215_02_R3D_w523_t008.tif	32914	167.017803974	42	237	185
111215_02_R3D_w523_t009.tif	32901	166.654964895	42	236	185
111215_02_R3D_w523_t010.tif	32848	165.689539698	42	235	184
111215_02_R3D_w523_t011.tif	32853	165.932304508	42	236	184
111215_02_R3D_w523_t012.tif	32840	165.364799026	42	235	183
111215_02_R3D_w523_t013.tif	32810	165.186315148	42	235	183
111215_02_R3D_w523_t014.tif	32787	165.124531064	42	235	183
111215_02_R3D_w523_t015.tif	32780	164.562934716	42	235	182
111215_02_R3D_w523_t016.tif	32778	164.268747331	42	235	182
111215_02_R3D_w523_t017.tif	32759	164.072529686	42	234	182
111215_02_R3D_w523_t018.tif	32755	163.929568005	42	235	181
111215_02_R3D_w523_t019.tif	32711	163.791752010	42	234	181
111215_02_R3D_w523_t020.tif	32698	163.437427366	42	234	181
111215_02_R3D_w523_t021.tif	32682	163.673520592	42	234	181
111215_02_R3D_w523_t022.tif	32660	163.272657685	42	234	181
111215_02_R3D_w523_t023.tif	32609	162.969210954	42	234	180
111215_02_R3D_w523_t024.tif	32561	162.699671386	42	234	180
111215_02_R3D_w523_t025.tif	32505	162.391847408	42	234	180
111215_02_R3D_w523_t026.tif	32421	162.144628482	42	234	179
111215_02_R3D_w523_t027.tif	32379	161.874733624	42	234	179
111215_02_R3D_w523_t028.tif	32313	161.652399963	42	234	179
111215_02_R3D_w523_t029.tif	32243	161.462053779	42	233	178
111215_02_R3D_w523_t030.tif	32173	161.348055823	42	233	178
111215_02_R3D_w523_t031.tif	32122	161.000217919	42	233	178
111215_02_R3D_w523_t032.tif	32051	160.822938442	42	233	178
111215_02_R3D_w523_t033.tif	31933	160.771803464	42	233	177
111215_02_R3D_w523_t034.tif	31882	160.842481651	42	233	177
111215_02_R3D_w523_t035.tif	31852	160.810969484	42	233	177
111215_02_R3D_w523_t036.tif	31805	160.991573652	42	234	178
111215_02_R3D_w523_t037.tif	31769	160.930403853	42	233	178
111215_02_R3D_w523_t038.tif	31748	161.159254126	42	233	178
111215_02_R3D_w523_t039.tif	31717	161.191253902	42	234	178
111215_02_R3D_w523_t040.tif	31710	161.356007569	42	234	179
111215_02_R3D_w523_t041.tif	31691	161.546716733	42	234	179
111215_02_R3D_w523_t042.tif	31673	161.748397689	42	234	179
111215_02_R3D_w523_t043.tif	31680	161.588604798	42	234	179
111215_02_R3D_w523_t044.tif	31666	162.032369103	42	234	180
111215_02_R3D_w523_t045.tif	31663	161.991251619	42	234	180
111215_02_R3D_w523_t046.tif	31665	161.833254382	42	234	179
111215_02_R3D_w523_t047.tif	31694	161.778948697	42	234	179
111215_02_R3D_w523_t048.tif	31699	161.723619042	42	233	179
111215_02_R3D_w523_t049.tif	31704	161.669883926	42	234	180
111215_02_R3D_w523_t050.tif	31718	161.815057696	42	234	180
111215_02_R3D_w523_t051.tif	31708	161.688722089	42	233	180
111215_02_R3D_w523_t052.tif	31722	162.031681483	42	234	180
111215_02_R3D_w523_t053.tif	31714	161.726745286	42	234	180
111215_02_R3D_w523_t054.tif	31704	161.729182438	42	233	180
111215_02_R3D_w523_t055.tif	31719	161.636684637	42	233	180
111215_02_R3D_w523_t056.tif	31722	161.497036757	42	234	180
111215_02_R3D_w523_t057.tif	31746	161.411106911	42	233	180
111215_02_R3D_w523_t058.tif	31776	161.328423968	42	234	180
111215_02_R3D_w523_t059.tif	31802	160.989937740	42	233	179
111215_02_R3D_w523_t060.tif	31831	160.745782413	42	233	179
111215_02_R3D_w523_t061.tif	31860	160.404645323	42	233	179
111215_02_R3D_w523_t062.tif	31868	160.064108196	42	233	179
111215_02_R3D_w523_t063.tif	31899	159.510141384	42	233	178
111215_02_R3D_w523_t064.tif	32165	164.664262397	42	241	184
111215_02_R3D_w523_t065.tif	31970	159.058085705	42	233	178
111215_02_R3D_w523_t066.tif	31971	157.793437803	42	231	176
111215_02_R3D_w523_t067.tif	31986	156.839398487	42	230	175
111215_02_R3D_w523_t068.tif	31999	155.987437107	42	229	174
111215_02_R3D_w523_t069.tif	32152	157.171186862	42	232	176
111215_02_R3D_w523_t070.tif	32363	157.636436672	42	234	177
111215_02_R3D_w523_t071.tif	32149	149.783819092	42	222	167
111215_02_R3D_w523_t072.tif	32347	148.197916345	42	222	165
111215_02_R3D_w523_t073.tif	32556	146.281944956	42	220	163
111215_02_R3D_w523_t074.tif	32856	144.065376187	42	220	161
111215_02_R3D_w523_t075.tif	33112	140.628322058	42	216	157
111215_02_R3D_w523_t076.tif	33345	137.227770280	42	213	152
111215_02_R3D_w523_t077.tif	33848	137.288466084	42	216	152
111215_02_R3D_w523_t078.tif	34142	135.916964443	42	215	150
111215_02_R3D_w523_t079.tif	33760	128.198341232	42	202	141
111215_02_R3D_w523_t080.tif	33807	126.199514893	42	204	139
111215_02_R3D_w523_t081.tif	33893	127.149381878	42	217	138
111215_02_R3D_w523_t082.tif	33884	127.298902137	42	217	137
111215_02_R3D_w523_t083.tif	33997	126.201047151	42	212	134
111215_02_R3D_w523_t084.tif	34271	124.709725424	42	207	133
111215_02_R3D_w523_t085.tif	34486	123.025604593	42	203	131
111215_02_R3D_w523_t086.tif	34426	119.748620229	42	196	128
111215_02_R3D_w523_t087.tif	34383	117.100311200	42	191	125
111215_02_R3D_w523_t088.tif	34314	114.378883255	42	186	122
111215_02_R3D_w523_t089.tif	34128	111.119813643	42	180	118
111215_02_R3D_w523_t090.tif	34090	109.202434732	42	176	115
111215_02_R3D_w523_t091.tif	33904	106.552206229	42	171	112
111215_02_R3D_w523_t092.tif	33694	104.063928296	42	166	110
111215_02_R3D_w523_t093.tif	33338	101.198512208	42	161	106
111215_02_R3D_w523_t094.tif	33163	99.243373639	42	157	104
111215_02_R3D_w523_t095.tif	32919	97.258270300	42	153	102
111215_02_R3D_w523_t096.tif	32525	94.894634896	42	148	99
111215_02_R3D_w523_t097.tif	32428	93.409245097	42	145	97
111215_02_R3D_w523_t098.tif	31955	90.862337662	42	140	94
111215_02_R3D_w523_t099.tif	31585	88.761564034	42	136	92
111215_02_R3D_w523_t100.tif	31287	86.870649151	42	132	90
111215_02_R3D_w523_t101.tif	31006	85.069954202	42	128	88
111215_02_R3D_w523_t102.tif	30736	83.363645237	42	125	86
111215_02_R3D_w523_t103.tif	30455	81.687933016	42	122	84
111215_02_R3D_w523_t104.tif	30151	80.053331564	42	118	82
111215_02_R3D_w523_t105.tif	29833	78.423289646	42	115	80
111215_02_R3D_w523_t106.tif	29559	76.828106499	42	111	78
111215_02_R3D_w523_t107.tif	29278	75.204317235	42	108	76
111215_02_R3D_w523_t108.tif	28987	73.622658433	42	106	75
111215_02_R3D_w523_t109.tif	28731	71.993491351	42	102	73
111215_02_R3D_w523_t110.tif	28476	70.450484619	42	100	71
111215_02_R3D_w523_t111.tif	28194	68.892636731	42	97	70
111215_02_R3D_w523_t112.tif	27919	67.438375300	42	94	68
111215_02_R3D_w523_t113.tif	27643	65.994899251	42	91	66
111215_02_R3D_w523_t114.tif	27309	64.533487129	42	88	65
111215_02_R3D_w523_t115.tif	26959	63.174375904	42	85	63
111215_02_R3D_w523_t116.tif	26575	61.818287865	42	83	62
111215_02_R3D_w523_t117.tif	26217	60.589159706	42	81	60
111215_03_R3D_w523_t001.tif	30174	132.203917280	42	248	140
111215_03_R3D_w523_t002.tif	29620	129.992032411	42	238	138
111215_03_R3D_w523_t003.tif	28440	130.546097046	42	232	138
111215_03_R3D_w523_t004.tif	27722	130.908195657	42	230	138
111215_03_R3D_w523_t005.tif	27118	131.169555277	42	229	138
111215_03_R3D_w523_t006.tif	26692	131.331597482	42	230	139
111215_03_R3D_w523_t007.tif	26406	131.644096039	42	228	139
111215_03_R3D_w523_t008.tif	26160	131.760282875	42	228	139
111215_03_R3D_w523_t009.tif	26011	131.563223252	42	229	139
111215_03_R3D_w523_t010.tif	25857	131.460262211	42	228	138
111215_03_R3D_w523_t011.tif	25772	131.250504423	42	227	138
111215_03_R3D_w523_t012.tif	25698	130.767180325	42	226	137
111215_03_R3D_w523_t013.tif	25616	130.263155840	42	223	137
111215_03_R3D_w523_t014.tif	25561	130.419780134	42	221	137
111215_03_R3D_w523_t015.tif	25539	130.025294647	42	220	137
111215_03_R3D_w523_t016.tif	25483	129.565239571	42	219	136
111215_03_R3D_w523_t017.tif	25457	129.306988255	42	218	136
111215_03_R3D_w523_t018.tif	25436	129.382725271	42	218	136
111215_03_R3D_w523_t019.tif	25423	128.929709318	42	219	135
111215_03_R3D_w523_t020.tif	25380	128.420685579	42	217	135
111215_03_R3D_w523_t021.tif	25356	128.455316296	42	218	135
111215_03_R3D_w523_t022.tif	25315	128.044163539	42	217	134
111215_03_R3D_w523_t023.tif	25295	127.906028859	42	216	134
111215_03_R3D_w523_t024.tif	25271	127.693680503	42	216	134
111215_03_R3D_w523_t025.tif	25234	127.517357533	42	215	134
111215_03_R3D_w523_t026.tif	25164	127.330154189	42	214	133
111215_03_R3D_w523_t027.tif	25138	127.015792824	42	214	133
111215_03_R3D_w523_t028.tif	25098	127.172882301	42	214	133
111215_03_R3D_w523_t029.tif	25101	126.718138720	42	214	133
111215_03_R3D_w523_t030.tif	25076	126.668966342	42	214	133
111215_03_R3D_w523_t031.tif	25010	126.321511395	42	214	132
111215_03_R3D_w523_t032.tif	24988	126.296422283	42	214	132
111215_03_R3D_w523_t033.tif	24942	126.113944351	42	214	132
111215_03_R3D_w523_t034.tif	24906	126.155143339	42	214	132
111215_03_R3D_w523_t035.tif	24909	126.174675820	42	213	132
111215_03_R3D_w523_t036.tif	24899	126.036708302	42	212	132
111215_03_R3D_w523_t037.tif	24878	126.156202267	42	212	132
111215_03_R3D_w523_t038.tif	24871	126.240681919	42	212	132
111215_03_R3D_w523_t039.tif	24864	126.403877091	42	214	132
111215_03_R3D_w523_t040.tif	24851	126.392861454	42	215	132
111215_03_R3D_w523_t041.tif	24838	126.483372252	42	215	133
111215_03_R3D_w523_t042.tif	24801	126.480424176	42	214	133
111215_03_R3D_w523_t043.tif	24810	126.667392181	42	214	133
111215_03_R3D_w523_t044.tif	24774	126.751069670	42	213	133
111215_03_R3D_w523_t045.tif	24747	126.632076615	42	213	133
111215_03_R3D_w523_t046.tif	24722	126.371531429	42	213	133
111215_03_R3D_w523_t047.tif	24696	126.271218011	42	213	133
111215_03_R3D_w523_t048.tif	24678	126.336615609	42	214	132
111215_03_R3D_w523_t049.tif	24635	126.446640958	42	214	133
111215_03_R3D_w523_t050.tif	24601	126.456038372	42	215	133
111215_03_R3D_w523_t051.tif	24558	126.270013845	42	214	133
111215_03_R3D_w523_t052.tif	24536	126.585996087	42	213	133
111215_03_R3D_w523_t053.tif	24486	126.261945602	42	212	133
111215_03_R3D_w523_t054.tif	24444	126.181598756	42	211	133
111215_03_R3D_w523_t055.tif	24426	126.144067797	42	212	133
111215_03_R3D_w523_t056.tif	24377	126.144931698	42	211	133
111215_03_R3D_w523_t057.tif	24350	126.111375770	42	211	133
111215_03_R3D_w523_t058.tif	24268	125.485165650	42	209	132
111215_03_R3D_w523_t059.tif	24265	126.041664950	42	211	132
111215_03_R3D_w523_t060.tif	24218	126.049591213	42	211	133
111215_03_R3D_w523_t061.tif	24161	126.047969869	42	210	133
111215_03_R3D_w523_t062.tif	24109	126.201542992	42	210	133
111215_03_R3D_w523_t063.tif	24058	126.136669715	42	210	133
111215_03_R3D_w523_t064.tif	24280	130.730971993	42	219	138
111215_03_R3D_w523_t065.tif	24019	126.763478913	42	211	134
111215_03_R3D_w523_t066.tif	23996	126.632313719	42	211	133
111215_03_R3D_w523_t067.tif	23920	126.265719064	42	209	133
111215_03_R3D_w523_t068.tif	23907	126.714644246	42	210	134
111215_03_R3D_w523_t069.tif	24047	129.880026615	42	215	137
111215_03_R3D_w523_t070.tif	23821	126.510935729	42	209	133
111215_03_R3D_w523_t071.tif	23714	125.434300413	42	206	132
111215_03_R3D_w523_t072.tif	23771	126.418324850	42	209	133
111215_03_R3D_w523_t073.tif	23733	126.438081996	42	209	133
111215_03_R3D_w523_t074.tif	23860	129.036001676	42	214	136
111215_03_R3D_w523_t075.tif	23672	126.118621156	42	209	133
111215_03_R3D_w523_t076.tif	23635	125.999576899	42	208	133
111215_03_R3D_w523_t077.tif	23723	127.602959154	42	211	134
111215_03_R3D_w523_t078.tif	23659	126.431505981	42	209	133
111215_03_R3D_w523_t079.tif	23611	125.702680954	42	207	132
111215_03_R3D_w523_t080.tif	23615	125.653525302	42	208	132
111215_03_R3D_w523_t081.tif	23655	126.186472205	42	209	133
111215_03_R3D_w523_t082.tif	23670	126.075369666	42	210	133
111215_03_R3D_w523_t083.tif	23642	125.601598850	42	208	132
111215_03_R3D_w523_t084.tif	23734	126.684039774	42	210	133
111215_03_R3D_w523_t085.tif	23739	126.319390033	42	209	133
111215_03_R3D_w523_t086.tif	23674	125.396384219	42	208	132
111215_03_R3D_w523_t087.tif	23688	125.172619048	42	208	131
111215_03_R3D_w523_t088.tif	23712	124.992324561	42	207	131
111215_03_R3D_w523_t089.tif	23711	124.481084729	42	206	130
111215_03_R3D_w523_t090.tif	23712	124.610070850	42	207	131
111215_03_R3D_w523_t091.tif	23697	123.942946365	42	205	130
111215_03_R3D_w523_t092.tif	23732	124.261461318	42	205	130
111215_03_R3D_w523_t093.tif	23666	123.128581087	42	203	129
111215_03_R3D_w523_t094.tif	23710	123.100674821	42	204	129
111215_03_R3D_w523_t095.tif	23699	123.008607958	42	204	128
111215_03_R3D_w523_t096.tif	23637	121.994711681	42	201	127
111215_03_R3D_w523_t097.tif	23687	122.009076709	42	201	127
111215_03_R3D_w523_t098.tif	23677	121.108755332	42	200	126
111215_03_R3D_w523_t099.tif	23626	119.832091763	42	197	125
111215_03_R3D_w523_t100.tif	23605	119.105231942	42	197	124
111215_03_R3D_w523_t101.tif	23588	118.296167543	42	194	123
111215_03_R3D_w523_t102.tif	23601	117.592008813	42	193	122
111215_03_R3D_w523_t103.tif	23586	116.707114390	42	192	121
111215_03_R3D_w523_t104.tif	23575	115.717200424	42	189	120
111215_03_R3D_w523_t105.tif	23562	114.548340548	42	186	118
111215_03_R3D_w523_t106.tif	23541	113.388853490	42	185	117
111215_03_R3D_w523_t107.tif	23516	112.274961728	42	183	116
111215_03_R3D_w523_t108.tif	23498	111.077027832	42	181	114
111215_03_R3D_w523_t109.tif	23470	109.727865360	42	178	113
111215_03_R3D_w523_t110.tif	23458	108.304245886	42	177	111
111215_03_R3D_w523_t111.tif	23399	106.805376298	42	174	109
111215_03_R3D_w523_t112.tif	23356	105.242378832	42	172	108
111215_03_R3D_w523_t113.tif	23305	103.582149753	42	169	106
111215_03_R3D_w523_t114.tif	23216	101.828221916	42	166	104
111215_03_R3D_w523_t115.tif	23096	100.131278143	42	163	102
111215_03_R3D_w523_t116.tif	22958	98.232293754	42	159	100
111215_03_R3D_w523_t117.tif	22804	96.498114366	42	155	98
111215_04_R3D_w523_t001.tif	29378	142.793621077	42	230	148
111215_04_R3D_w523_t002.tif	29284	140.782816555	42	225	146
111215_04_R3D_w523_t003.tif	29191	140.277311500	42	226	145
111215_04_R3D_w523_t004.tif	29130	139.087813251	42	222	144
111215_04_R3D_w523_t005.tif	29103	139.698828299	42	221	144
111215_04_R3D_w523_t006.tif	29093	139.998762589	42	221	145
111215_04_R3D_w523_t007.tif	29075	139.950197764	42	220	145
111215_04_R3D_w523_t008.tif	29057	139.917472554	42	221	145
111215_04_R3D_w523_t009.tif	29007	140.216913159	42	221	145
111215_04_R3D_w523_t010.tif	28975	140.415668680	42	221	145
111215_04_R3D_w523_t011.tif	28976	140.433738266	42	220	145
111215_04_R3D_w523_t012.tif	28956	140.024381821	42	220	144
111215_04_R3D_w523_t013.tif	28903	140.499429125	42	220	145
111215_04_R3D_w523_t014.tif	28874	140.401814781	42	221	145
111215_04_R3D_w523_t015.tif	28857	140.286377655	42	221	145
111215_04_R3D_w523_t016.tif	28811	140.619207941	42	222	145
111215_04_R3D_w523_t017.tif	28769	140.502033439	42	221	145
111215_04_R3D_w523_t018.tif	28732	140.944556592	42	221	146
111215_04_R3D_w523_t019.tif	28682	140.623387490	42	222	145
111215_04_R3D_w523_t020.tif	28665	140.524577010	42	222	145
111215_04_R3D_w523_t021.tif	28629	140.879283244	42	222	145
111215_04_R3D_w523_t022.tif	28594	140.657165839	42	222	145
111215_04_R3D_w523_t023.tif	28558	140.864941523	42	223	145
111215_04_R3D_w523_t024.tif	28525	140.988851884	42	223	146
111215_04_R3D_w523_t025.tif	28485	140.884184659	42	224	145
111215_04_R3D_w523_t026.tif	28465	140.856911997	42	223	145
111215_04_R3D_w523_t027.tif	28406	140.908575653	42	223	145
111215_04_R3D_w523_t028.tif	28387	141.389614965	42	223	146
111215_04_R3D_w523_t029.tif	28363	140.823079364	42	224	145
111215_04_R3D_w523_t030.tif	28339	140.869543738	42	224	145
111215_04_R3D_w523_t031.tif	28292	140.633783402	42	224	145
111215_04_R3D_w523_t032.tif	28271	140.568603870	42	224	145
111215_04_R3D_w523_t033.tif	28188	140.638534128	42	225	145
111215_04_R3D_w523_t034.tif	28147	140.710342132	42	226	145
111215_04_R3D_w523_t035.tif	28126	141.138412856	42	225	145
111215_04_R3D_w523_t036.tif	28116	141.226810357	42	226	145
111215_04_R3D_w523_t037.tif	28091	141.274358335	42	227	145
111215_04_R3D_w523_t038.tif	28082	141.309700164	42	228	145
111215_04_R3D_w523_t039.tif	28059	141.416764674	42	228	145
111215_04_R3D_w523_t040.tif	28059	141.578032004	42	228	146
111215_04_R3D_w523_t041.tif	28043	141.537923903	42	228	146
111215_04_R3D_w523_t042.tif	28040	141.491298146	42	228	146
111215_04_R3D_w523_t043.tif	28048	141.807152025	42	229	146
111215_04_R3D_w523_t044.tif	28018	141.737989864	42	229	146
111215_04_R3D_w523_t045.tif	28011	141.604226911	42	229	146
111215_04_R3D_w523_t046.tif	28005	141.486698804	42	230	145
111215_04_R3D_w523_t047.tif	27997	141.537914777	42	231	145
111215_04_R3D_w523_t048.tif	27997	141.343322499	42	231	145
111215_04_R3D_w523_t049.tif	27979	141.498230816	42	231	145
111215_04_R3D_w523_t050.tif	27979	141.388791594	42	232	145
111215_04_R3D_w523_t051.tif	27968	141.360161613	42	232	145
111215_04_R3D_w523_t052.tif	27956	141.672306482	42	232	145
111215_04_R3D_w523_t053.tif	27950	141.424508050	42	234	145
111215_04_R3D_w523_t054.tif	27924	141.399906890	42	234	145
111215_04_R3D_w523_t055.tif	27918	141.543699405	42	234	145
111215_04_R3D_w523_t056.tif	27905	141.304282387	42	233	145
111215_04_R3D_w523_t057.tif	27889	141.428161641	42	234	145
111215_04_R3D_w523_t058.tif	27872	141.497380884	42	235	145
111215_04_R3D_w523_t059.tif	27852	141.376274594	42	235	145
111215_04_R3D_w523_t060.tif	27832	141.553966657	42	236	145
111215_04_R3D_w523_t061.tif	27829	141.439828955	42	236	145
111215_04_R3D_w523_t062.tif	27807	141.602761894	42	237	145
111215_04_R3D_w523_t063.tif	27783	141.626318252	42	238	145
111215_04_R3D_w523_t064.tif	27973	147.139849140	42	248	150
111215_04_R3D_w523_t065.tif	27782	141.992801094	42	238	145
111215_04_R3D_w523_t066.tif	27838	144.101911057	42	242	147
111215_04_R3D_w523_t067.tif	27777	142.582676315	42	240	145
111215_04_R3D_w523_t068.tif	27749	142.676636996	42	240	146
111215_04_R3D_w523_t069.tif	27833	145.275931448	42	244	148
111215_04_R3D_w523_t070.tif	27704	142.561290788	42	239	145
111215_04_R3D_w523_t071.tif	27628	141.467243376	42	236	144
111215_04_R3D_w523_t072.tif	27637	142.001664435	42	238	145
111215_04_R3D_w523_t073.tif	27656	142.988971652	42	240	146
111215_04_R3D_w523_t074.tif	27645	143.570193525	42	241	147
111215_04_R3D_w523_t075.tif	27584	142.365175464	42	239	145
111215_04_R3D_w523_t076.tif	27547	142.354739173	42	239	145
111215_04_R3D_w523_t077.tif	27449	140.522350541	42	236	143
111215_04_R3D_w523_t078.tif	27457	141.927777980	42	238	145
111215_04_R3D_w523_t079.tif	27438	141.991836140	42	238	145
111215_04_R3D_w523_t080.tif	27410	142.036008756	42	238	145
111215_04_R3D_w523_t081.tif	27394	142.537416953	42	241	145
111215_04_R3D_w523_t082.tif	27385	142.665072120	42	241	145
111215_04_R3D_w523_t083.tif	27333	142.066915450	42	239	145
111215_04_R3D_w523_t084.tif	27355	142.960665326	42	240	146
111215_04_R3D_w523_t085.tif	27331	142.928396327	42	240	146
111215_04_R3D_w523_t086.tif	27248	142.027891955	42	238	145
111215_04_R3D_w523_t087.tif	27220	141.887472447	42	237	144
111215_04_R3D_w523_t088.tif	27201	141.751075328	42	239	144
111215_04_R3D_w523_t089.tif	27161	141.409410552	42	238	144
111215_04_R3D_w523_t090.tif	27137	141.315289089	42	238	144
111215_04_R3D_w523_t091.tif	27138	141.305365171	42	238	144
111215_04_R3D_w523_t092.tif	27103	140.777995056	42	238	143
111215_04_R3D_w523_t093.tif	27032	139.495930749	42	235	141
111215_04_R3D_w523_t094.tif	27031	139.496836965	42	237	141
111215_04_R3D_w523_t095.tif	27038	139.190065833	42	235	141
111215_04_R3D_w523_t096.tif	26970	137.776974416	42	233	139
111215_04_R3D_w523_t097.tif	26983	137.772041656	42	233	139
111215_04_R3D_w523_t098.tif	26981	136.571513287	42	233	138
111215_04_R3D_w523_t099.tif	26963	134.860438379	42	230	136
111215_04_R3D_w523_t100.tif	27037	133.450789659	42	227	134
111215_04_R3D_w523_t101.tif	27124	131.955058251	42	225	133
111215_04_R3D_w523_t102.tif	27271	130.372923618	42	222	131
111215_04_R3D_w523_t103.tif	27467	128.188007427	42	218	128
111215_04_R3D_w523_t104.tif	27741	125.612198551	42	215	126
111215_04_R3D_w523_t105.tif	28023	122.703457874	42	212	123
111215_04_R3D_w523_t106.tif	28376	119.478009586	42	207	120
111215_04_R3D_w523_t107.tif	28725	116.114986945	42	202	116
111215_04_R3D_w523_t108.tif	28989	112.818310394	42	196	113
111215_04_R3D_w523_t109.tif	29250	109.499111111	42	189	109
111215_04_R3D_w523_t110.tif	29488	106.149755833	42	183	106
111215_04_R3D_w523_t111.tif	29687	102.786404824	42	177	103
111215_04_R3D_w523_t112.tif	29905	99.451697041	42	170	100
111215_04_R3D_w523_t113.tif	30078	96.107453953	42	163	96
111215_04_R3D_w523_t114.tif	30158	92.827806884	42	158	93
111215_04_R3D_w523_t115.tif	30195	89.673853287	42	151	90
111215_04_R3D_w523_t116.tif	30111	86.659758892	42	145	86
111215_04_R3D_w523_t117.tif	30062	83.695629033	42	139	83
111215_05_R3D_w523_t001.tif	26848	126.669733313	42	205	136
111215_05_R3D_w523_t002.tif	26516	127.288278775	42	208	137
111215_05_R3D_w523_t003.tif	26347	127.839905872	42	209	137
111215_05_R3D_w523_t004.tif	26176	128.856586186	42	211	138
111215_05_R3D_w523_t005.tif	25987	128.206410898	42	210	137
111215_05_R3D_w523_t006.tif	25992	129.151392736	42	212	138
111215_05_R3D_w523_t007.tif	25973	129.171716783	42	212	137
111215_05_R3D_w523_t008.tif	25948	129.107330045	42	210	137
111215_05_R3D_w523_t009.tif	25917	129.868426130	42	210	137
111215_05_R3D_w523_t010.tif	25899	130.095447701	42	209	137
111215_05_R3D_w523_t011.tif	25860	130.316009281	42	210	137
111215_05_R3D_w523_t012.tif	25819	130.721251791	42	212	138
111215_05_R3D_w523_t013.tif	25797	130.706051091	42	215	138
111215_05_R3D_w523_t014.tif	25796	130.820165917	42	219	138
111215_05_R3D_w523_t015.tif	25796	131.266165297	42	226	138
111215_05_R3D_w523_t016.tif	25842	130.706485566	42	226	137
111215_05_R3D_w523_t017.tif	25868	131.149644348	42	231	137
111215_05_R3D_w523_t018.tif	25904	132.217418159	42	236	138
111215_05_R3D_w523_t019.tif	25949	134.131450152	42	237	141
111215_05_R3D_w523_t020.tif	25975	136.305101059	42	238	143
111215_05_R3D_w523_t021.tif	26010	137.967627835	42	240	144
111215_05_R3D_w523_t022.tif	26020	139.292851653	42	243	145
111215_05_R3D_w523_t023.tif	26047	140.188428610	42	244	145
111215_05_R3D_w523_t024.tif	26115	140.824545280	42	244	146
111215_05_R3D_w523_t025.tif	26153	140.776431002	42	243	147
111215_05_R3D_w523_t026.tif	26228	141.265098368	42	242	147
111215_05_R3D_w523_t027.tif	26272	141.399817296	42	241	148
111215_05_R3D_w523_t028.tif	26308	141.225520754	42	238	148
111215_05_R3D_w523_t029.tif	26310	141.204218928	42	237	148
111215_05_R3D_w523_t030.tif	26332	140.959972657	42	237	148
111215_05_R3D_w523_t031.tif	26342	140.636246299	42	235	147
111215_05_R3D_w523_t032.tif	26326	140.518270911	42	236	147
111215_05_R3D_w523_t033.tif	26242	139.564400579	42	234	146
111215_05_R3D_w523_t034.tif	26305	140.050028512	42	236	147
111215_05_R3D_w523_t035.tif	26317	140.249306532	42	236	147
111215_05_R3D_w523_t036.tif	26359	140.212944345	42	236	147
111215_05_R3D_w523_t037.tif	26385	140.108622323	42	236	147
111215_05_R3D_w523_t038.tif	26431	140.069009875	42	235	147
